current_plan,total_movies,avg_change,avg_shipping_delay,lowest_10pct_movies_in_plan,no_reported_scratched,no_reported_missing,moved_last_10_months,avg_movie_rating,age_60_plus,hddvd_request,referral,churn,validation
3,29,0,0,0,1,0,0,4.05,0,0,0,0,1
2,36,-1,1,0,0,0,0,4.18,0,0,1,0,1
2,35,5,0,0,0,0,0,3.9,1,0,0,0,1
5,32,3,1,0,1,0,0,3.96,0,0,0,0,1
2,35,3,0,0,0,0,0,4.24,1,0,0,0,1
4,37,-2,0,0,0,1,0,4.24,0,0,0,0,1
2,44,1,0,0,0,0,1,4.220000000000001,0,0,0,0,1
1,44,6,0,0,1,0,1,4.15,0,0,1,0,1
3,26,4,1,0,0,0,0,4.15,1,0,0,0,1
4,43,0,0,0,0,0,0,4.26,0,0,0,0,1
2,31,-1,0,0,0,0,0,3.96,0,0,0,0,1
3,33,1,0,0,2,0,0,4.1899999999999995,0,0,0,0,1
5,37,1,0,0,0,0,0,4.23,0,0,0,0,1
3,38,-5,1,0,0,0,0,4.02,0,0,0,0,1
5,36,3,0,0,1,0,0,3.83,1,0,0,0,1
4,27,0,1,0,0,0,0,3.8,0,0,0,0,1
2,37,-2,0,1,1,1,0,4.2,0,0,0,0,1
3,38,-3,0,0,1,0,0,4.35,0,0,1,0,1
2,27,-1,0,0,0,1,0,4.08,0,0,1,0,1
3,43,-2,0,0,0,0,0,4.05,0,0,0,0,1
3,38,-3,2,0,1,0,0,3.95,0,1,0,0,1
2,30,-2,0,0,0,1,0,4.09,0,0,0,0,1
2,36,-3,0,0,0,0,0,4.16,0,0,0,0,1
7,42,2,0,0,0,1,0,4.05,0,0,0,0,1
4,28,0,2,0,1,0,0,4.0,0,0,0,0,1
3,43,2,0,0,2,0,0,3.98,1,0,0,0,1
2,39,0,1,0,0,1,0,3.8600000000000003,0,0,1,0,1
4,35,-3,2,0,1,0,0,3.96,0,0,1,0,1
5,33,3,0,0,0,2,0,3.96,0,0,1,0,1
6,38,0,0,1,2,1,0,4.220000000000001,0,0,0,0,1
5,27,4,0,0,1,0,0,3.95,0,0,1,0,1
3,37,1,0,0,1,0,0,4.109999999999999,0,0,1,0,1
4,33,-2,1,1,0,0,0,4.05,0,1,0,0,1
2,33,4,0,0,0,0,0,3.8200000000000003,1,0,0,0,1
3,30,2,0,0,0,0,0,4.26,0,0,0,0,1
1,32,-1,0,0,2,0,0,3.76,1,0,0,0,1
3,28,4,0,0,0,0,0,3.9699999999999998,0,0,0,0,1
4,29,0,1,0,1,0,1,3.8600000000000003,0,0,0,0,1
2,35,0,1,1,0,0,0,3.8600000000000003,1,0,1,0,1
2,35,3,1,0,1,0,0,4.01,0,0,0,0,1
5,30,4,0,0,2,0,1,3.99,0,0,0,0,1
6,29,-2,1,1,0,1,0,3.9699999999999998,0,0,0,0,1
5,39,2,0,0,0,1,0,4.029999999999999,0,0,0,0,1
1,36,-3,0,0,0,0,0,4.01,0,0,0,0,1
4,28,-2,0,0,0,0,0,4.05,0,0,0,0,1
6,31,-3,0,0,0,0,0,4.09,0,0,0,0,1
3,37,-1,0,0,4,2,0,4.01,0,0,0,0,1
1,46,-1,0,0,1,1,0,3.87,0,0,0,0,1
6,24,3,0,0,2,0,0,4.140000000000001,0,0,0,0,1
3,40,5,1,0,0,0,0,4.18,1,0,0,0,1
2,36,4,0,0,0,0,0,4.3,0,0,0,0,1
4,33,2,1,0,1,1,0,4.21,0,0,1,0,1
4,35,3,0,0,0,0,1,4.109999999999999,0,0,0,0,1
2,28,-3,0,0,1,1,0,4.1,0,0,0,0,1
3,39,4,0,0,1,0,0,4.15,0,0,0,0,1
4,33,3,1,0,0,0,0,3.84,0,0,0,0,1
2,27,2,0,0,1,0,0,4.23,0,0,0,0,1
8,35,-1,0,0,0,2,0,4.02,0,0,0,0,1
3,30,-2,0,0,2,1,0,3.87,0,0,1,0,1
2,36,-2,1,0,1,1,0,3.9699999999999998,0,0,0,0,1
4,36,-1,1,0,1,0,0,4.0600000000000005,1,0,0,0,1
6,33,-2,1,0,0,0,0,4.220000000000001,1,0,0,0,1
4,29,1,0,0,0,0,0,4.1899999999999995,1,0,0,0,1
2,29,1,1,0,0,0,0,4.12,0,1,0,0,1
3,32,-2,0,0,0,1,0,4.27,0,0,0,0,1
2,31,2,0,0,1,0,0,3.9699999999999998,0,0,1,0,1
3,35,1,0,1,0,0,0,4.01,0,0,1,0,1
2,35,-2,0,0,1,1,0,3.8,0,0,0,0,1
5,26,-1,0,1,0,0,0,4.220000000000001,0,0,0,0,1
3,31,-2,1,1,2,0,0,3.8200000000000003,0,0,1,0,1
3,40,2,0,0,0,0,0,3.8200000000000003,0,0,1,0,1
3,30,1,0,0,0,3,0,4.3100000000000005,0,0,0,0,1
2,33,-1,1,0,1,0,0,4.0600000000000005,0,0,0,0,1
3,34,2,0,0,0,0,0,4.029999999999999,0,0,0,0,1
3,39,-4,0,0,0,1,0,3.59,1,0,1,0,1
3,35,3,0,0,0,0,0,3.95,0,0,0,0,1
3,31,3,2,0,0,1,0,3.8200000000000003,0,0,1,0,1
1,35,2,0,0,1,1,0,3.91,0,0,0,0,1
2,36,1,1,1,2,0,1,3.99,0,0,1,0,1
3,30,0,1,0,0,0,0,4.0,0,0,1,0,1
4,36,0,0,1,0,0,0,3.95,0,0,1,0,1
5,28,1,0,0,0,0,0,3.96,0,0,0,0,1
4,31,2,0,0,0,0,0,3.87,0,0,0,0,1
4,39,3,1,0,0,1,0,3.95,0,0,0,0,1
1,34,2,1,0,1,0,1,3.91,0,0,0,0,1
6,34,-1,0,0,0,1,0,3.99,0,0,0,0,1
6,34,2,1,0,2,0,0,4.16,0,0,0,0,1
2,43,3,0,0,0,0,0,4.1,0,0,1,0,1
6,32,3,0,0,0,0,0,4.1,1,0,0,0,1
3,39,-1,0,0,3,0,0,4.0600000000000005,0,1,0,0,1
2,32,3,2,0,0,1,0,4.15,0,0,1,0,1
4,27,2,1,0,2,0,0,3.9299999999999997,0,0,1,0,1
3,43,2,0,0,0,0,0,4.16,0,0,0,0,1
6,39,1,1,1,0,0,0,4.140000000000001,0,0,0,0,1
3,24,-4,1,0,1,1,0,3.9699999999999998,1,0,0,0,1
1,35,0,0,0,0,0,0,4.1,0,0,0,0,1
5,38,1,0,0,0,0,0,3.9699999999999998,0,0,0,0,1
4,32,6,0,1,1,1,0,3.77,0,0,0,0,1
2,27,-4,0,0,0,0,0,3.8600000000000003,0,0,0,0,1
5,40,2,1,0,0,0,0,4.18,0,0,1,0,1
2,31,1,1,0,0,2,1,3.9299999999999997,0,0,1,0,1
2,31,0,0,0,1,0,1,4.279999999999999,1,0,0,0,1
2,33,-4,0,0,3,0,0,4.02,0,0,0,0,1
6,32,0,0,0,0,0,0,3.8,0,0,0,0,1
4,25,-1,0,1,0,0,0,4.04,0,0,1,0,1
4,47,2,0,0,1,0,0,4.0,0,0,0,0,1
2,38,3,1,0,1,0,1,3.88,0,0,0,0,1
1,39,5,0,0,1,0,0,4.02,1,0,1,0,1
3,26,-1,0,0,1,1,0,3.83,1,0,0,0,1
4,26,0,0,0,0,0,0,3.84,0,0,0,0,1
3,29,0,1,0,1,0,0,3.92,1,0,1,0,1
3,41,1,0,0,1,0,0,4.07,0,0,0,0,1
3,44,0,0,0,1,0,0,4.0,0,0,0,0,1
5,43,5,0,1,0,0,0,3.91,0,0,0,0,1
5,32,-1,0,0,0,0,0,4.16,0,0,0,0,1
2,33,4,0,0,0,1,0,4.24,0,0,0,0,1
4,41,0,2,0,0,2,0,4.18,0,0,1,0,1
2,35,-2,1,1,0,1,0,4.3100000000000005,0,0,0,0,1
3,36,8,0,0,1,0,0,4.08,0,0,0,0,1
5,31,-4,1,0,2,0,0,4.109999999999999,0,0,0,0,1
4,20,-3,1,0,2,0,0,3.8200000000000003,0,0,0,0,1
2,38,-2,0,0,1,0,0,4.279999999999999,0,0,0,0,1
2,41,-3,1,0,0,1,0,3.8,0,0,1,0,1
4,41,-1,0,0,0,0,0,4.0,1,0,1,0,1
4,29,0,0,1,1,1,0,3.85,1,0,1,0,1
1,33,4,0,0,0,0,0,4.140000000000001,1,0,0,0,1
4,44,0,0,0,3,0,0,3.95,0,0,0,0,1
3,30,4,0,0,1,1,0,4.029999999999999,1,0,0,0,1
6,43,0,0,0,0,0,0,4.02,0,0,1,0,1
3,35,1,0,0,1,0,0,4.0,0,0,0,0,1
3,30,1,0,0,2,0,0,4.140000000000001,0,0,0,0,1
2,38,-3,1,0,1,0,0,3.95,0,0,0,0,1
5,31,-2,0,0,0,0,0,4.07,0,0,1,0,1
2,35,2,0,0,0,0,0,4.01,0,0,0,0,1
4,36,-1,1,0,2,0,0,4.01,0,0,0,0,1
3,45,-2,2,0,0,1,1,4.0,0,1,0,0,1
1,41,-2,0,0,0,1,0,3.92,0,0,0,0,1
3,30,4,0,0,1,0,1,3.8600000000000003,0,0,0,0,1
3,37,-4,1,0,1,0,0,4.07,1,0,0,0,1
2,20,-4,2,0,0,0,1,3.99,0,0,0,0,1
5,30,-3,0,0,0,0,0,3.91,0,0,0,0,1
2,28,-2,0,0,1,0,0,4.0600000000000005,0,1,0,0,1
2,32,-5,1,0,3,0,0,4.1,0,0,0,0,1
1,30,1,0,0,0,0,0,4.12,0,0,1,0,1
5,33,4,0,0,1,0,0,4.0600000000000005,0,0,1,0,1
4,37,1,0,0,0,0,0,4.05,1,0,0,0,1
3,40,-2,2,1,0,1,0,4.220000000000001,0,0,1,0,1
4,23,1,2,0,0,0,0,4.07,0,0,1,0,1
4,26,-3,0,0,2,0,1,4.05,0,1,1,0,1
3,33,1,0,0,0,1,0,4.16,0,0,0,0,1
2,38,-2,0,0,1,0,0,3.99,0,0,0,0,1
4,39,1,1,0,1,0,1,4.05,0,0,0,0,1
5,37,-2,1,0,2,0,0,3.8899999999999997,0,1,0,0,1
1,31,1,0,0,0,0,0,3.92,1,0,1,0,1
7,25,-4,0,0,0,0,0,4.07,0,0,0,0,1
3,29,4,1,0,0,0,0,3.79,0,0,1,0,1
3,39,4,0,0,1,0,0,4.220000000000001,0,0,1,0,1
5,38,-1,1,0,0,0,0,4.1,1,0,1,0,1
4,39,1,0,0,0,0,0,3.98,0,0,0,0,1
2,36,2,1,0,1,0,0,4.05,1,0,1,0,1
3,28,2,0,0,0,1,0,3.7199999999999998,0,0,0,0,1
3,27,3,0,0,1,0,0,3.62,1,0,1,0,1
5,35,-4,0,0,1,2,0,4.109999999999999,1,0,0,0,1
5,31,-4,2,0,0,1,0,3.9699999999999998,0,0,0,0,1
1,28,3,1,0,0,0,0,4.12,0,0,0,0,1
1,37,0,0,0,0,0,0,4.3100000000000005,0,1,0,0,1
1,28,1,0,1,1,1,0,4.3100000000000005,0,0,0,0,1
2,38,8,0,0,1,0,0,4.08,0,0,0,0,1
2,28,-3,0,0,0,0,0,4.16,0,0,0,0,1
1,39,4,0,0,0,0,0,3.94,0,0,1,0,1
2,27,-2,0,0,2,0,1,4.1,0,0,0,0,1
1,34,-1,2,0,0,0,0,4.21,0,0,0,0,1
2,36,-3,1,0,0,0,0,4.220000000000001,0,0,0,0,1
2,33,-1,0,0,0,0,0,3.8899999999999997,0,0,0,0,1
3,24,-3,1,0,1,0,0,4.01,0,0,0,0,1
3,39,3,0,0,0,0,0,4.04,1,0,0,0,1
3,42,-3,0,0,1,0,0,4.35,0,0,1,0,1
4,21,1,0,0,0,0,0,4.029999999999999,0,0,0,0,1
4,33,4,0,0,0,0,0,4.12,0,0,0,0,1
3,33,-2,0,0,0,1,0,3.9,0,0,0,0,1
2,37,6,1,0,1,0,0,4.17,1,0,0,0,1
3,26,1,0,0,1,0,0,4.29,1,0,0,0,1
4,32,-2,0,0,0,0,1,4.21,0,0,0,0,1
4,28,-2,0,0,1,0,0,4.13,0,0,0,0,1
3,36,-1,0,0,1,0,1,4.109999999999999,0,0,0,0,1
4,31,-2,0,0,0,0,0,4.04,0,0,0,0,1
6,31,1,1,0,0,0,0,3.79,1,0,0,0,1
3,34,0,1,0,0,0,0,4.12,0,0,0,0,1
3,33,1,1,0,1,0,0,4.3100000000000005,0,0,0,0,1
3,26,0,0,0,0,0,0,4.17,0,0,0,0,1
2,30,5,0,0,0,0,0,3.96,0,0,1,0,1
3,32,3,0,0,1,0,0,4.140000000000001,0,0,0,0,1
5,38,6,0,0,1,0,0,4.0600000000000005,0,0,0,0,1
4,35,-1,0,1,0,0,0,3.69,0,0,0,0,1
4,37,0,1,0,1,0,1,4.029999999999999,0,0,0,0,1
3,32,0,0,0,1,0,0,3.94,0,0,0,0,1
4,34,1,1,0,0,0,0,4.220000000000001,0,0,1,0,1
2,27,0,0,0,0,0,0,4.05,0,0,0,0,1
1,31,6,0,0,1,0,0,4.17,0,0,1,0,1
5,29,2,0,1,2,0,0,4.15,0,1,0,0,1
3,20,2,1,0,0,0,1,3.87,0,0,0,0,1
4,39,1,0,0,0,1,0,3.9,1,0,0,0,1
2,36,4,1,0,1,0,0,3.79,0,0,1,0,1
2,35,0,0,0,1,0,0,4.02,0,0,0,0,1
2,32,4,1,0,0,1,0,4.34,1,0,0,0,1
1,34,-1,0,0,0,0,0,4.24,0,0,0,0,1
4,35,-1,0,1,0,0,0,4.18,0,0,0,0,1
2,52,2,0,0,1,0,0,4.0600000000000005,0,0,0,0,1
2,36,0,1,0,0,1,0,4.08,0,0,0,0,1
2,41,3,0,0,1,0,0,3.94,0,0,0,0,1
2,43,-3,0,0,0,1,0,4.1,0,0,0,0,1
3,29,-1,0,0,0,1,0,4.1899999999999995,0,0,0,0,1
4,37,3,0,0,0,0,0,4.08,0,0,0,0,1
2,35,-1,0,1,0,0,0,3.96,0,0,0,0,1
4,43,-2,0,0,0,0,0,4.05,1,0,0,0,1
5,25,-3,1,0,3,0,0,3.84,0,0,1,0,1
4,32,-4,3,0,1,1,0,4.04,0,0,0,0,1
3,38,-3,1,0,0,1,0,4.1,0,0,0,0,1
6,34,2,0,0,1,0,0,4.0,0,0,0,0,1
2,37,4,0,1,1,0,0,4.13,0,0,0,0,1
4,26,-1,0,0,1,1,0,4.16,0,0,1,0,1
2,26,-2,0,0,2,1,0,4.07,0,0,0,0,1
5,38,-1,1,0,0,0,0,3.95,0,0,1,0,1
3,44,1,0,0,0,0,0,3.88,0,1,1,0,1
1,42,-3,1,0,0,1,0,4.1,0,0,1,0,1
5,26,-3,0,0,0,0,0,4.2,1,0,0,0,1
1,21,5,0,0,0,1,1,4.29,0,0,1,0,1
4,36,0,2,0,1,1,0,4.17,0,0,0,0,1
4,26,1,0,0,1,1,0,3.84,0,1,0,0,1
2,32,1,1,0,0,1,0,3.92,0,0,0,0,1
3,41,1,1,0,0,0,1,4.1899999999999995,0,0,0,0,1
4,39,-5,1,1,0,1,0,4.17,0,0,0,0,1
4,26,-1,0,1,0,1,0,3.9299999999999997,0,0,1,0,1
4,27,1,0,0,1,2,0,3.94,0,1,1,0,1
8,28,3,0,0,0,0,0,3.8899999999999997,0,1,1,0,1
4,29,3,1,0,0,0,0,4.0,1,0,1,0,1
4,33,-3,0,0,0,0,1,3.99,0,0,0,0,1
3,29,1,1,0,1,0,0,4.0,0,0,0,0,1
2,35,0,0,0,1,0,0,3.94,0,0,0,0,1
3,48,1,0,0,3,0,0,3.88,0,1,0,0,1
5,32,2,0,0,2,0,0,4.08,1,0,0,0,1
2,28,0,2,0,1,0,0,3.9699999999999998,0,0,1,0,1
1,29,3,2,0,1,0,0,4.140000000000001,1,0,0,0,1
3,24,4,1,0,0,0,1,4.029999999999999,0,0,0,0,1
1,34,-2,1,0,0,0,0,4.04,0,0,1,0,1
4,33,2,0,0,0,0,0,3.98,0,0,1,0,1
1,31,-4,0,0,0,0,0,3.76,1,0,0,0,1
6,26,1,0,0,0,0,0,4.0600000000000005,0,0,0,0,1
3,36,2,0,0,1,1,0,4.029999999999999,0,0,1,0,1
4,37,-2,0,0,0,0,0,3.73,0,0,0,0,1
2,38,-4,0,0,2,3,0,4.04,1,0,0,0,1
1,41,3,1,0,0,3,0,3.91,0,0,1,0,1
3,40,-2,0,0,1,0,0,3.94,0,0,0,1,1
4,33,-1,0,0,2,2,1,4.029999999999999,0,0,0,0,1
3,30,1,0,0,0,0,0,3.99,0,0,0,0,1
3,26,-2,0,0,1,0,0,3.95,0,0,1,0,1
4,45,0,0,0,0,0,0,4.15,0,0,0,0,1
3,45,1,0,1,2,0,0,4.23,0,0,0,0,1
2,35,-3,0,0,1,1,0,4.029999999999999,0,0,0,0,1
3,40,0,0,0,1,0,1,3.9299999999999997,1,0,0,0,1
3,36,1,0,0,0,0,0,3.8600000000000003,0,0,1,0,1
6,41,-1,0,0,2,0,0,4.24,0,0,1,0,1
3,38,-1,1,0,0,0,0,3.81,1,0,0,0,1
4,36,4,0,0,1,0,0,4.4,0,0,0,0,1
4,30,-3,0,0,0,0,0,4.0600000000000005,0,0,0,0,1
2,32,2,0,0,0,0,0,4.140000000000001,0,0,0,0,1
3,41,-5,0,0,0,1,0,4.09,0,0,0,0,1
3,36,-5,0,0,1,0,0,4.0,1,0,0,0,1
6,27,-1,0,0,0,0,1,3.83,1,0,0,0,1
3,38,4,1,0,0,0,0,4.29,0,0,0,0,1
4,35,-1,1,1,0,0,0,4.1,0,0,1,0,1
4,26,-2,0,0,0,0,0,4.17,0,0,0,0,1
2,33,0,0,0,1,0,0,3.85,0,0,1,0,1
2,34,-1,0,0,0,0,0,4.1,0,1,0,0,1
5,29,4,1,0,0,0,0,4.0600000000000005,0,0,1,0,1
5,31,1,0,0,0,0,0,3.96,1,0,0,0,1
3,41,1,0,0,0,0,0,4.15,1,0,1,0,1
2,34,2,0,0,3,0,0,4.109999999999999,0,0,0,0,1
1,28,-2,0,0,2,2,0,3.92,0,0,1,0,1
4,35,0,0,0,1,0,0,4.07,1,0,1,0,1
3,32,-4,0,0,0,0,1,4.0,0,1,1,0,1
3,34,2,0,1,2,0,0,3.87,0,0,0,0,1
1,37,-1,1,0,0,0,1,3.9699999999999998,0,0,0,0,1
1,32,-2,2,0,0,0,0,3.96,0,0,0,0,1
3,37,8,1,0,1,1,0,4.27,1,0,1,0,1
4,34,1,0,0,1,1,0,3.8600000000000003,0,0,1,0,1
5,30,0,2,1,1,0,0,4.07,1,0,0,0,1
1,33,0,1,0,0,0,0,3.92,0,0,0,0,1
2,40,3,0,0,2,0,0,4.029999999999999,1,0,1,0,1
2,42,2,1,0,0,0,0,4.15,0,0,0,0,1
4,41,2,0,0,1,0,0,4.109999999999999,0,0,0,0,1
1,31,-2,0,0,0,1,0,4.13,0,0,0,0,1
5,35,0,3,1,3,2,0,4.029999999999999,1,0,1,0,1
4,33,-6,0,0,1,0,0,3.98,0,0,0,1,1
1,34,-2,0,0,2,0,0,3.98,0,0,1,0,1
3,31,-3,0,0,0,0,0,4.01,0,0,1,0,1
3,38,-1,2,0,1,0,0,4.140000000000001,0,0,0,0,1
5,31,6,0,0,0,0,0,3.9299999999999997,0,0,0,0,1
2,27,-5,1,0,0,0,0,4.01,0,1,0,0,1
3,28,-1,0,0,0,0,0,3.92,1,0,0,0,1
5,23,1,2,0,0,0,0,4.109999999999999,0,0,1,0,1
2,41,1,0,0,1,0,0,3.8,0,0,0,0,1
2,26,-4,1,0,1,0,0,4.26,0,0,1,0,1
3,37,3,0,0,0,0,0,3.85,0,0,1,0,1
5,37,-3,0,0,0,0,0,3.81,0,0,0,0,1
2,30,4,1,0,0,1,0,3.8899999999999997,0,1,0,0,1
5,28,1,0,0,0,0,0,4.13,0,0,0,0,1
2,31,1,0,0,4,0,0,4.140000000000001,0,0,0,0,1
4,27,1,0,0,0,0,0,3.94,0,0,1,0,1
4,41,-2,0,1,2,0,0,3.84,0,0,1,0,1
3,28,-2,0,0,2,0,0,4.0,0,0,0,0,1
2,38,4,1,0,0,0,1,3.92,1,0,0,0,1
3,42,4,0,0,0,0,0,3.8899999999999997,0,0,1,0,1
2,37,-1,0,0,1,0,0,3.99,0,1,0,0,1
4,38,-4,0,0,1,1,0,4.140000000000001,0,0,0,0,1
2,27,2,0,0,0,0,1,4.109999999999999,0,0,0,0,1
7,32,3,0,0,0,1,0,3.88,0,0,0,0,1
7,32,3,1,0,1,0,0,3.94,0,0,0,0,1
5,32,-1,0,0,1,1,0,4.04,0,0,1,0,1
3,29,1,1,0,1,1,0,4.1,0,0,1,0,1
3,26,-2,0,0,0,0,0,4.25,1,0,0,0,1
2,43,0,0,0,1,0,1,3.88,1,0,0,0,1
4,29,2,1,0,1,0,1,4.220000000000001,0,0,1,0,1
3,32,2,0,0,0,0,0,4.12,1,0,0,0,1
4,32,2,0,0,0,1,0,4.279999999999999,1,0,1,0,1
4,41,6,0,0,1,0,0,3.99,0,0,0,0,1
4,33,-3,1,0,0,0,1,3.95,0,0,0,0,1
4,33,0,0,0,1,0,0,4.12,0,0,0,0,1
1,36,-7,0,0,0,2,0,3.84,0,0,0,0,1
3,32,5,0,0,0,0,0,4.029999999999999,0,0,0,0,1
3,38,2,1,0,0,0,0,3.9699999999999998,1,1,0,0,1
2,24,3,1,0,2,0,0,4.0600000000000005,0,0,1,0,1
2,39,4,0,0,0,0,0,4.34,0,0,1,0,1
4,35,2,0,0,1,1,0,4.109999999999999,0,0,1,0,1
4,44,3,0,0,0,0,1,4.1899999999999995,0,0,1,0,1
5,31,0,0,0,0,0,0,3.9,0,0,1,0,1
3,35,1,0,0,0,0,0,4.24,0,0,0,0,1
5,34,0,1,0,1,1,0,3.87,0,0,0,0,1
3,28,-2,0,0,0,0,0,3.87,1,0,0,0,1
5,30,-1,0,0,1,0,0,3.77,0,0,0,0,1
3,30,-1,1,0,0,0,0,4.25,0,0,0,0,1
2,34,4,0,0,2,1,0,4.0,0,0,0,0,1
2,36,-2,0,0,1,0,0,3.67,0,0,0,0,1
3,51,0,0,0,1,0,0,4.21,0,0,1,0,1
2,38,-1,1,0,0,0,0,4.1899999999999995,0,0,1,0,1
2,38,3,0,0,0,0,0,3.9699999999999998,1,0,0,0,1
4,36,1,0,0,2,0,0,3.92,0,0,1,0,1
4,34,-3,1,0,0,0,1,4.029999999999999,0,0,0,0,1
3,39,2,0,0,0,0,0,4.0,0,0,0,0,1
4,37,-1,1,1,0,0,0,4.24,0,0,0,0,1
2,37,1,0,0,1,0,0,3.8200000000000003,0,1,1,0,1
3,27,6,0,0,1,1,1,3.9299999999999997,0,0,0,0,1
4,35,-2,2,0,0,0,0,3.99,0,0,1,0,1
3,28,4,1,0,1,1,0,4.3,0,0,0,0,1
6,41,-3,0,0,2,0,0,4.0600000000000005,0,0,0,0,1
8,43,-1,0,1,0,0,0,3.85,1,0,0,0,1
5,31,6,0,1,2,0,0,4.34,1,0,0,0,1
3,28,3,0,0,1,0,0,4.25,0,0,0,0,1
5,33,-3,1,1,0,1,0,4.07,0,0,0,0,1
2,27,-1,0,0,0,1,0,4.13,0,0,0,0,1
4,31,3,1,0,0,1,0,4.05,0,0,0,0,1
4,34,1,1,0,2,0,0,4.09,0,0,0,0,1
2,28,1,0,0,1,1,0,4.09,0,0,0,0,1
2,41,-5,0,0,3,0,0,4.18,1,0,1,0,1
3,26,-1,0,0,3,1,0,3.83,0,0,1,0,1
3,36,3,1,0,0,0,0,4.07,0,0,0,0,1
4,30,0,0,0,0,0,0,3.8899999999999997,0,0,0,0,1
4,32,0,0,0,2,0,0,4.1,0,0,0,0,1
3,34,2,0,0,0,1,0,3.79,0,0,0,0,1
4,33,-1,1,1,1,0,0,4.09,0,0,0,0,1
6,31,-3,0,0,1,0,0,3.96,0,0,1,0,1
4,28,-4,0,0,0,1,0,3.77,0,0,0,0,1
3,36,1,0,0,0,0,0,3.8899999999999997,0,0,0,0,1
1,25,1,0,0,2,0,0,3.92,0,0,1,0,1
3,35,5,0,1,2,0,0,3.91,0,0,0,0,1
2,34,-1,0,0,0,1,0,4.21,0,0,0,0,1
4,43,0,0,1,1,0,0,4.25,0,0,0,0,1
2,25,3,0,0,2,1,0,4.140000000000001,0,0,0,0,1
3,24,3,0,0,0,0,0,3.85,0,0,0,0,1
6,31,-4,0,0,0,0,0,4.15,0,1,1,0,1
4,35,-3,1,0,0,0,0,3.84,0,0,0,0,1
3,27,0,0,0,0,1,0,4.17,1,0,0,0,1
3,36,3,0,0,0,0,0,3.9299999999999997,0,0,1,0,1
3,35,4,2,0,0,1,0,4.01,1,0,0,0,1
1,36,3,0,0,1,0,0,3.92,0,0,1,0,1
4,37,-1,0,0,0,0,0,3.71,0,0,0,0,1
3,32,-1,0,0,2,0,0,3.88,1,0,0,0,1
3,30,0,0,1,1,2,0,4.02,0,0,1,0,1
2,25,6,0,0,2,0,0,4.0,1,0,0,0,1
1,41,5,0,0,1,1,0,3.91,0,0,1,0,1
4,33,-2,0,0,1,0,1,4.029999999999999,1,0,0,0,1
4,37,0,0,0,0,0,0,4.109999999999999,0,0,0,0,1
3,33,2,2,0,2,0,1,3.91,1,0,1,0,1
3,39,1,0,0,1,0,0,3.9299999999999997,0,0,0,0,1
5,24,4,2,0,1,1,0,3.99,0,0,0,0,1
2,40,-1,2,0,0,1,0,4.16,0,0,0,0,1
3,27,-2,0,0,2,0,0,4.220000000000001,0,0,0,0,1
3,42,3,1,0,1,0,0,4.01,0,0,0,0,1
5,32,0,0,0,2,0,0,3.8200000000000003,0,0,0,0,1
3,35,-1,0,0,1,0,1,4.07,0,0,1,0,1
3,28,-2,0,0,0,1,0,4.49,0,0,1,0,1
4,30,6,1,0,1,0,0,4.01,0,0,0,0,1
6,31,7,0,0,1,1,0,4.1899999999999995,0,0,0,0,1
1,25,-1,0,0,1,0,0,3.83,0,0,0,0,1
2,30,3,0,0,1,0,0,4.29,0,0,1,0,1
3,48,-1,0,0,0,0,0,3.9,0,0,0,0,1
3,34,-4,0,0,0,0,0,4.109999999999999,0,0,0,0,1
2,32,4,0,0,2,0,0,4.01,0,0,1,0,1
2,45,2,0,0,0,0,0,3.98,0,0,0,0,1
1,35,3,0,0,0,2,0,4.04,0,0,1,0,1
2,33,-3,0,0,2,0,0,4.05,0,0,0,0,1
6,35,-2,0,0,1,0,0,4.0600000000000005,0,0,1,0,1
3,24,2,0,0,0,0,0,4.0,0,0,1,0,1
1,35,-2,1,0,1,0,0,4.05,1,0,0,0,1
4,33,4,0,0,0,1,1,4.17,0,0,0,0,1
2,36,0,0,0,1,0,0,3.8899999999999997,1,0,0,0,1
2,31,4,1,0,0,0,1,3.99,0,0,0,0,1
1,45,-2,1,0,1,1,0,4.0600000000000005,0,0,1,0,1
4,29,5,1,0,0,0,0,4.01,0,0,0,0,1
1,36,-1,0,0,0,1,0,4.029999999999999,0,0,0,0,1
2,34,-4,0,0,1,0,0,3.8,1,0,1,0,1
2,26,0,0,1,1,0,0,3.8200000000000003,0,0,1,0,1
3,31,-2,0,0,0,0,0,3.96,0,0,0,0,1
1,34,6,0,0,0,0,0,4.08,1,0,0,0,1
5,42,-3,0,1,0,0,0,3.9699999999999998,0,0,0,0,1
5,35,2,0,0,0,1,1,4.16,0,0,1,0,1
2,31,-2,0,0,0,1,0,3.94,0,0,0,0,1
2,32,-4,1,1,0,0,0,3.8899999999999997,0,0,0,0,1
2,41,1,0,0,0,0,0,3.91,1,0,1,0,1
5,37,0,0,0,0,0,0,4.09,0,0,0,0,1
3,36,2,3,0,0,0,1,4.12,1,0,0,0,1
3,28,-1,0,0,1,0,0,4.04,1,0,0,0,1
2,36,-1,0,0,0,0,0,3.9299999999999997,0,0,1,0,1
4,32,3,0,0,1,0,0,3.85,0,0,0,0,1
4,35,0,1,0,0,0,0,4.140000000000001,1,0,0,0,1
1,27,1,0,0,1,0,0,3.75,0,0,1,0,1
8,31,2,1,0,1,0,0,4.01,0,0,1,0,1
5,38,-2,1,0,0,0,0,4.05,1,0,0,0,1
